PartijID,Datum,SeizoenID,SpelerID,TegenstanderID,AantalCaramboles,TeHalenGemiddelde,Caramboles,Beurten,HoogsteSet,Gemiddelde,PlusMin
322,"02/24/06 00:00:00",2,21,6,36,1.4400001,24,25,3,0.95999998,-0.48000008
323,"02/24/06 00:00:00",2,19,8,54,2.1600001,54,20,13,2.7,0.53999996
324,"02/24/06 00:00:00",2,8,19,30,1.2,27,20,7,1.35,0.14999998
325,"02/24/06 00:00:00",2,21,14,36,1.4400001,36,17,11,2.1176472,0.67764711
326,"02/24/06 00:00:00",2,14,21,22,0.88,11,17,5,0.64705884,-0.23294115
327,"02/24/06 00:00:00",2,23,6,42,1.6799999,22,25,6,0.88,-0.79999995
328,"02/24/06 00:00:00",2,6,23,33,1.3200001,27,25,4,1.08,-0.24000001
329,"02/24/06 00:00:00",2,19,3,30,1.2,54,19,11,2.8421052,1.6421051
330,"02/24/06 00:00:00",2,3,27,54,2.1600001,38,19,6,2,-0.16000009
331,"02/24/06 00:00:00",2,8,10,30,1.2,25,25,4,1,-0.20000005
332,"02/24/06 00:00:00",2,10,8,34,1.36,34,25,4,1.36,0
333,"02/24/06 00:00:00",2,23,14,42,1.6799999,39,25,10,1.5599999,-0.12
334,"02/24/06 00:00:00",2,14,23,22,0.88,20,25,4,0.80000001,-0.079999983
335,"03/02/06 00:00:00",2,23,16,42,1.6799999,42,17,8,2.4705882,0.79058826
336,"03/02/06 00:00:00",2,16,23,102,4.0799999,59,17,15,3.4705882,-0.60941172
337,"03/02/06 00:00:00",2,16,24,102,4.0799999,82,25,20,3.28,-0.79999995
338,"03/02/06 00:00:00",2,24,16,18,0.72000003,17,25,2,0.68000001,-0.040000021
339,"03/02/06 00:00:00",2,23,3,42,1.6799999,42,19,8,2.2105262,0.53052628
340,"03/02/06 00:00:00",2,3,23,54,2.1600001,34,19,6,1.7894737,-0.37052643
341,"03/02/06 00:00:00",2,21,18,36,1.4400001,30,25,6,1.2,-0.24000001
342,"03/02/06 00:00:00",2,18,21,22,0.88,21,25,6,0.83999997,-0.040000021
343,"03/02/06 00:00:00",2,23,19,42,1.6799999,35,22,5,1.5909091,-0.089090824
344,"03/02/06 00:00:00",2,19,23,54,2.1600001,54,22,8,2.4545455,0.29454541
345,"03/02/06 00:00:00",2,21,19,36,1.4400001,36,20,9,1.8,0.3599999
346,"03/02/06 00:00:00",2,19,21,54,2.1600001,47,20,14,2.3499999,0.18999982
347,"03/10/06 00:00:00",2,3,21,54,2.1600001,49,21,10,2.3333333,0.17333317
348,"03/10/06 00:00:00",2,21,3,36,1.4400001,36,21,7,1.7142857,0.27428567
349,"03/10/06 00:00:00",2,3,18,54,2.1600001,36,19,8,1.8947369,-0.2652632
350,"03/10/06 00:00:00",2,18,3,22,0.88,22,19,3,1.1578947,0.27789474
351,"03/10/06 00:00:00",2,19,8,54,2.1600001,54,24,9,2.25,0.089999914
352,"03/10/06 00:00:00",2,8,19,30,1.2,11,24,2,0.45833334,-0.74166667
353,"03/10/06 00:00:00",2,23,6,42,1.6799999,27,23,4,1.173913,-0.50608695
354,"03/10/06 00:00:00",2,6,23,33,1.3200001,33,23,10,1.4347826,0.11478257
355,"03/10/06 00:00:00",2,8,24,30,1.2,20,25,4,0.80000001,-0.40000004
356,"03/10/06 00:00:00",2,24,8,18,0.72000003,9,25,3,0.36000001,-0.36000001
357,"03/10/06 00:00:00",2,19,26,54,2.1600001,54,20,9,2.7,0.53999996
358,"03/10/06 00:00:00",2,26,19,147,5.8800001,123,20,34,6.1500001,0.26999998
359,"03/18/06 00:00:00",2,23,3,42,1.6799999,42,22,8,1.9090909,0.22909093
360,"03/18/06 00:00:00",2,3,23,54,2.1600001,54,22,7,2.4545455,0.29454541
361,"03/18/06 00:00:00",2,23,21,42,1.6799999,32,25,7,1.28,-0.39999998
362,"03/18/06 00:00:00",2,21,23,36,1.4400001,36,25,5,1.4400001,0
363,"03/18/06 00:00:00",2,3,14,54,2.1600001,54,20,9,2.7,0.53999996
364,"03/18/06 00:00:00",2,14,3,22,0.88,14,20,4,0.69999999,-0.18000001
365,"03/18/06 00:00:00",2,4,8,33,1.3200001,22,25,6,0.88,-0.44000006
366,"03/18/06 00:00:00",2,8,4,30,1.2,29,25,6,1.16,-0.040000081
367,"03/18/06 00:00:00",2,23,14,42,1.6799999,36,25,8,1.4400001,-0.23999989
368,"03/18/06 00:00:00",2,14,23,22,0.88,21,25,5,0.83999997,-0.040000021
369,"03/18/06 00:00:00",2,4,21,33,1.3200001,7,14,3,0.5,-0.82000005
370,"03/18/06 00:00:00",2,21,4,36,1.4400001,36,14,8,2.5714285,1.1314285
371,"03/18/06 00:00:00",2,8,26,30,1.2,30,24,6,1.25,0.049999952
372,"03/18/06 00:00:00",2,26,8,147,5.8800001,131,24,23,5.4583335,-0.42166662
373,"03/23/06 00:00:00",2,19,21,54,2.1600001,39,21,7,1.8571428,-0.30285728
374,"03/23/06 00:00:00",2,21,19,36,1.4400001,36,21,5,1.7142857,0.27428567
375,"03/23/06 00:00:00",2,23,14,42,1.6799999,38,23,14,1.6521739,-0.027826071
376,"03/23/06 00:00:00",2,14,23,22,0.88,22,23,7,0.95652175,0.076521754
377,"03/23/06 00:00:00",2,19,10,54,2.1600001,50,25,14,2,17.84
378,"03/23/06 00:00:00",2,10,19,34,1.36,29,25,3,1.16,-0.20000005
379,"03/23/06 00:00:00",2,14,21,22,0.88,22,25,5,0.88,0
380,"03/23/06 00:00:00",2,21,14,36,1.4400001,35,25,7,1.4,-0.040000081
381,"03/23/06 00:00:00",2,23,6,42,1.6799999,39,25,7,1.5599999,-0.12
382,"03/23/06 00:00:00",2,6,23,33,1.3200001,24,25,2,0.95999998,-0.36000007
383,"04/02/06 00:00:00",2,25,21,41,1.64,36,25,6,1.4400001,-0.19999993
384,"04/02/06 00:00:00",2,21,25,36,1.4400001,33,25,10,1.3200001,-0.12
385,"04/02/06 00:00:00",2,19,26,54,2.1600001,54,20,9,2.7,0.53999996
386,"04/02/06 00:00:00",2,26,19,147,5.8800001,48,20,8,2.4000001,-3.48
387,"04/02/06 00:00:00",2,23,21,42,1.6799999,15,8,6,1.875,0.19500005
388,"04/02/06 00:00:00",2,21,23,36,1.4400001,36,8,9,4.5,3.0599999
389,"04/02/06 00:00:00",2,24,14,18,0.72000003,9,25,3,0.36000001,-0.36000001
390,"04/02/06 00:00:00",2,14,24,22,0.88,9,25,3,0.36000001,-0.51999998
391,"04/02/06 00:00:00",2,8,25,30,1.2,30,20,10,1.5,0.29999995
392,"04/02/06 00:00:00",2,25,8,41,1.64,36,20,6,1.8,0.15999997
393,"04/02/06 00:00:00",2,3,8,54,2.1600001,54,17,8,3.1764705,1.0164704
394,"04/02/06 00:00:00",2,8,3,30,1.2,29,17,6,1.7058823,0.50588226
395,"04/02/06 00:00:00",2,23,10,42,1.6799999,37,25,5,1.48,-0.19999993
396,"04/02/06 00:00:00",2,10,23,34,1.36,29,25,7,1.16,-0.20000005
397,"04/02/06 00:00:00",2,24,26,18,0.72000003,11,25,2,0.44,-0.28000003
398,"04/02/06 00:00:00",2,26,24,147,5.8800001,104,25,18,4.1599998,-1.7200003
399,"04/02/06 00:00:00",2,19,3,54,2.1600001,28,16,7,1.75,-0.41000009
400,"04/02/06 00:00:00",2,3,19,54,2.1600001,54,16,7,3.375,1.2149999
401,"04/08/06 00:00:00",2,19,23,54,2.1600001,33,22,12,1.5,-0.66000009
402,"04/08/06 00:00:00",2,23,19,42,1.6799999,42,22,10,1.9090909,0.22909093
403,"04/08/06 00:00:00",2,3,23,54,2.1600001,33,25,8,1.3200001,-0.84000003
404,"04/08/06 00:00:00",2,23,3,42,1.6799999,37,25,6,1.48,-0.19999993
405,"04/08/06 00:00:00",2,19,26,54,2.1600001,46,21,6,2.1904762,0.030476093
406,"04/08/06 00:00:00",2,26,19,147,5.8800001,147,21,29,7,1.1199999
407,"04/08/06 00:00:00",2,5,8,14,0.56,13,25,3,0.51999998,-0.040000021
408,"04/08/06 00:00:00",2,8,5,30,1.2,17,25,3,0.68000001,-0.52000004
409,"04/08/06 00:00:00",2,6,3,33,1.3200001,31,25,6,1.24,-0.080000043
410,"04/08/06 00:00:00",2,3,6,54,2.1600001,45,25,7,1.8,-0.36000013
411,"04/15/06 00:00:00",2,19,21,54,2.1600001,34,19,8,1.7894737,-0.37052643
412,"04/15/06 00:00:00",2,21,19,36,1.4400001,36,19,7,1.8947369,0.45473683
413,"04/15/06 00:00:00",2,3,23,54,2.1600001,32,25,4,1.28,-0.88000011
414,"04/15/06 00:00:00",2,23,3,42,1.6799999,28,25,7,1.12,-0.55999994
415,"04/15/06 00:00:00",2,3,21,54,2.1600001,26,25,13,1.04,-1.1200001
416,"04/15/06 00:00:00",2,21,3,36,1.4400001,24,25,7,0.95999998,-0.48000008
417,"04/15/06 00:00:00",2,6,23,33,1.3200001,18,25,3,0.72000003,-0.60000002
418,"04/15/06 00:00:00",2,23,6,42,1.6799999,32,25,7,1.28,-0.39999998
419,"04/15/06 00:00:00",2,19,23,54,2.1600001,48,21,11,2.2857144,0.1257143
420,"04/15/06 00:00:00",2,23,19,42,1.6799999,42,21,7,2,0.32000005
421,"04/25/06 00:00:00",2,3,26,54,2.1600001,37,25,5,1.48,-0.68000007
422,"04/25/06 00:00:00",2,26,3,147,5.8800001,112,25,35,4.48,-1.4000001
423,"04/25/06 00:00:00",2,3,8,54,2.1600001,30,15,9,2,-0.16000009
424,"04/25/06 00:00:00",2,8,3,30,1.2,30,15,6,2,0.79999995
425,"04/25/06 00:00:00",2,14,4,22,0.88,22,22,8,1,0.12
426,"04/25/06 00:00:00",2,4,14,33,1.3200001,25,22,5,1.1363636,-0.18363643
427,"04/25/06 00:00:00",2,26,21,147,5.8800001,100,23,19,4.347826,-1.5321741
428,"04/25/06 00:00:00",2,21,26,36,1.4400001,36,23,8,1.5652174,0.12521732
429,"04/25/06 00:00:00",2,6,21,33,1.3200001,33,20,6,1.65,0.32999992
430,"04/25/06 00:00:00",2,21,6,36,1.4400001,28,20,6,1.4,-0.040000081
431,"04/28/06 00:00:00",2,3,11,54,2.1600001,43,25,15,1.72,-0.44000006
432,"04/28/06 00:00:00",2,11,3,34,1.36,24,25,5,0.95999998,-0.40000004
433,"04/28/06 00:00:00",2,14,11,22,0.88,22,21,4,1.0476191,0.16761911
434,"04/28/06 00:00:00",2,11,14,34,1.36,21,21,3,1,-0.36000001
435,"04/28/06 00:00:00",2,19,8,54,2.1600001,26,25,4,1.04,-1.1200001
436,"04/28/06 00:00:00",2,8,19,30,1.2,23,25,5,0.92000002,-0.28000003
437,"04/28/06 00:00:00",2,11,25,34,1.36,19,25,5,0.75999999,-0.60000002
438,"04/28/06 00:00:00",2,25,11,41,1.64,26,25,3,1.04,-0.60000002
439,"04/28/06 00:00:00",2,25,19,41,1.64,41,12,8,3.4166667,1.7766668
440,"04/28/06 00:00:00",2,19,25,54,2.1600001,36,12,7,3,0.83999991
441,"04/28/06 00:00:00",2,21,26,36,1.4400001,36,17,11,2.1176472,0.67764711
442,"04/28/06 00:00:00",2,26,21,147,5.8800001,83,17,17,4.8823528,-0.99764729
443,"04/28/06 00:00:00",2,23,3,42,1.6799999,28,20,4,1.4,-0.27999997
444,"04/28/06 00:00:00",2,3,23,54,2.1600001,54,20,10,2.7,0.53999996
445,"04/28/06 00:00:00",2,21,23,36,1.4400001,22,18,3,1.2222222,-0.21777785
446,"04/28/06 00:00:00",2,23,21,42,1.6799999,42,18,10,2.3333333,0.65333331
447,"05/06/06 00:00:00",2,19,21,54,2.1600001,41,23,7,1.7826087,-0.37739134
448,"05/06/06 00:00:00",2,21,19,36,1.4400001,36,23,14,1.5652174,0.12521732
449,"05/06/06 00:00:00",2,26,18,147,5.8800001,67,25,24,2.6800001,-3.2
450,"05/06/06 00:00:00",2,18,26,22,0.88,14,25,3,0.56,-0.31999999
451,"05/06/06 00:00:00",2,10,23,34,1.36,24,25,9,0.95999998,-0.40000004
452,"05/06/06 00:00:00",2,23,10,42,1.6799999,30,25,9,1.2,-0.4799999
453,"05/06/06 00:00:00",2,21,6,36,1.4400001,29,24,10,1.2083334,-0.23166668
454,"05/06/06 00:00:00",2,6,21,33,1.3200001,33,24,9,1.375,0.054999948
455,"05/06/06 00:00:00",2,19,3,54,2.1600001,54,18,9,3,0.83999991
456,"05/06/06 00:00:00",2,3,19,54,2.1600001,31,18,5,1.7222222,-0.43777788
457,"05/06/06 00:00:00",2,23,26,42,1.6799999,42,21,7,2,0.32000005
458,"05/06/06 00:00:00",2,26,23,147,5.8800001,54,21,16,2.5714285,-3.3085716
459,"05/06/06 00:00:00",2,14,6,22,0.88,15,25,3,0.60000002,-0.27999997
460,"05/06/06 00:00:00",2,6,14,33,1.3200001,31,25,5,1.24,-0.080000043
461,"05/12/06 00:00:00",2,3,8,54,2.1600001,15,21,4,0.71428573,-1.4457144
462,"05/12/06 00:00:00",2,8,3,30,1.2,30,21,10,1.4285715,0.22857141
463,"05/12/06 00:00:00",2,14,21,22,0.88,22,24,5,0.91666669,0.036666691
464,"05/12/06 00:00:00",2,21,14,36,1.4400001,28,24,7,1.1666666,-0.27333343
465,"05/12/06 00:00:00",2,23,21,42,1.6799999,38,25,9,1.52,-0.15999997
466,"05/12/06 00:00:00",2,21,23,36,1.4400001,29,25,5,1.16,-0.28000009
467,"05/12/06 00:00:00",2,8,14,30,1.2,23,5,9,4.5999999,3.3999999
468,"05/12/06 00:00:00",2,14,8,22,0.88,16,5,3,3.2,2.3200002
469,"05/19/06 00:00:00",2,19,10,54,2.1600001,54,24,13,2.25,0.089999914
470,"05/19/06 00:00:00",2,10,19,34,1.36,31,24,6,1.2916666,-0.068333387
471,"05/19/06 00:00:00",2,5,14,14,0.56,15,25,3,0.60000002,0.040000021
472,"05/19/06 00:00:00",2,14,5,22,0.88,21,25,3,0.83999997,-0.040000021
473,"05/19/06 00:00:00",2,19,8,54,2.1600001,30,21,4,1.4285715,-0.73142862
474,"05/19/06 00:00:00",2,8,19,30,1.2,30,21,5,1.4285715,0.22857141
475,"05/19/06 00:00:00",2,21,3,36,1.4400001,31,25,6,1.24,-0.20000005
476,"05/19/06 00:00:00",2,3,21,54,2.1600001,40,25,10,1.6,-0.56000006
477,"05/25/06 00:00:00",2,10,11,34,1.36,18,25,5,0.72000003,-0.63999999
478,"05/25/06 00:00:00",2,11,10,34,1.36,20,25,5,0.80000001,-0.56
479,"05/25/06 00:00:00",2,8,25,30,1.2,30,15,7,2,0.79999995
480,"05/25/06 00:00:00",2,25,8,41,1.64,12,15,3,0.80000001,-0.83999997
481,"05/25/06 00:00:00",2,19,21,54,2.1600001,54,24,9,2.25,0.089999914
482,"05/25/06 00:00:00",2,21,19,36,1.4400001,36,24,5,1.5,0.059999943
483,"05/25/06 00:00:00",2,25,19,41,1.64,34,25,4,1.36,-0.27999997
484,"05/25/06 00:00:00",2,19,25,54,2.1600001,44,25,10,1.76,-0.4000001
485,"06/04/06 00:00:00",2,21,26,36,1.4400001,36,17,7,2.1176472,0.67764711
486,"06/04/06 00:00:00",2,26,21,147,5.8800001,41,17,8,2.4117646,-3.4682355
487,"06/04/06 00:00:00",2,19,8,54,2.1600001,54,24,10,2.25,0.089999914
488,"06/04/06 00:00:00",2,8,19,30,1.2,30,24,6,1.25,0.049999952
489,"06/04/06 00:00:00",2,19,26,54,2.1600001,54,23,13,2.347826,0.18782592
490,"06/04/06 00:00:00",2,26,19,147,5.8800001,129,23,32,5.6086955,-0.27130461
491,"06/04/06 00:00:00",2,8,21,30,1.2,28,20,9,1.4,0.19999993
492,"06/04/06 00:00:00",2,21,8,36,1.4400001,36,20,7,1.8,0.3599999
493,"06/08/06 00:00:00",2,5,21,14,0.56,15,19,5,0.78947371,0.22947371
494,"06/08/06 00:00:00",2,21,5,36,1.4400001,22,19,4,1.1578947,-0.28210533
495,"06/08/06 00:00:00",2,14,10,22,0.88,22,21,6,1.0476191,0.16761911
496,"06/08/06 00:00:00",2,10,14,34,1.36,28,21,4,1.3333334,-0.026666641
497,"06/08/06 00:00:00",2,5,8,14,0.56,12,25,2,0.47999999,-0.080000013
498,"06/08/06 00:00:00",2,8,5,30,1.2,19,25,3,0.75999999,-0.44000006
499,"06/08/06 00:00:00",2,3,21,54,2.1600001,17,24,5,0.70833331,-1.4516668
500,"06/08/06 00:00:00",2,21,3,36,1.4400001,36,24,7,1.5,0.059999943
501,"06/08/06 00:00:00",2,8,10,30,1.2,30,20,6,1.5,0.29999995
502,"06/08/06 00:00:00",2,10,8,34,1.36,18,20,5,0.89999998,-0.46000004
503,"06/08/06 00:00:00",2,3,14,54,2.1600001,33,25,5,1.3200001,-0.84000003
504,"06/08/06 00:00:00",2,14,3,22,0.88,11,25,3,0.44,-0.44
519,"06/17/06 00:00:00",2,14,19,22,0.88,15,25,4,0.60000002,-0.27999997
520,"06/17/06 00:00:00",2,19,14,54,2.1600001,23,25,6,0.92000002,-1.24
525,"10/31/06 00:00:00",4,21,23,38,1.52,18,23,13,0.78260869,-0.73739129
526,"10/31/06 00:00:00",4,23,21,42,1.6799999,42,23,8,1.826087,0.14608705
527,"10/31/06 00:00:00",4,6,21,33,1.3200001,30,22,7,1.3636364,0.043636322
528,"10/31/06 00:00:00",4,21,6,38,1.52,38,22,6,1.7272727,0.20727277
529,"10/31/06 00:00:00",4,6,11,33,1.3200001,31,23,12,1.3478261,0.027826071
530,"10/31/06 00:00:00",4,11,6,34,1.36,34,23,6,1.4782609,0.11826086
531,"10/31/06 00:00:00",4,19,6,54,2.1600001,46,25,7,1.84,-0.32000005
532,"10/31/06 00:00:00",4,6,19,33,1.3200001,27,25,4,1.08,-0.24000001
533,"10/31/06 00:00:00",4,21,23,38,1.52,10,13,4,0.76923078,-0.7507692
534,"10/31/06 00:00:00",4,23,21,42,1.6799999,42,13,6,3.2307692,1.5507692
535,"10/31/06 00:00:00",4,19,4,54,2.1600001,54,19,10,2.8421052,0.68210506
536,"10/31/06 00:00:00",4,4,19,33,1.3200001,24,19,7,1.2631578,-0.056842208
537,"10/31/06 00:00:00",4,21,19,38,1.52,30,25,6,1.2,-0.31999993
538,"10/31/06 00:00:00",4,19,21,54,2.1600001,37,25,7,1.48,-0.68000007
539,"10/31/06 00:00:00",4,23,4,42,1.6799999,28,25,11,1.12,-0.55999994
540,"10/31/06 00:00:00",4,4,23,33,1.3200001,32,25,6,1.28,-0.040000081
541,"10/31/06 00:00:00",4,8,21,34,1.36,33,25,6,1.3200001,-0.039999962
542,"10/31/06 00:00:00",4,21,8,38,1.52,37,25,5,1.48,-0.039999962
543,"10/31/06 00:00:00",4,19,26,54,2.1600001,38,25,7,1.52,-0.6400001
544,"10/31/06 00:00:00",4,26,19,147,5.8800001,117,25,18,4.6799998,-1.2000003
545,"10/31/06 00:00:00",4,6,10,33,1.3200001,33,25,11,1.3200001,0
546,"10/31/06 00:00:00",4,10,6,34,1.36,23,25,4,0.92000002,-0.44
547,"10/31/06 00:00:00",4,6,23,33,1.3200001,30,25,5,1.2,-0.12
548,"10/31/06 00:00:00",4,23,6,42,1.6799999,31,25,5,1.24,-0.43999994
549,"10/31/06 00:00:00",4,8,10,34,1.36,20,25,5,0.80000001,-0.56
550,"10/31/06 00:00:00",4,10,8,34,1.36,34,25,6,1.36,0
551,"10/31/06 00:00:00",4,5,21,14,0.56,15,19,3,0.78947371,0.22947371
552,"10/31/06 00:00:00",4,21,5,38,1.52,20,19,7,1.0526316,-0.46736836
553,"10/31/06 00:00:00",4,4,21,33,1.3200001,29,24,7,1.2083334,-0.11166668
554,"10/31/06 00:00:00",4,21,4,38,1.52,38,24,7,1.5833334,0.063333392
555,"10/31/06 00:00:00",4,18,4,22,0.88,22,21,11,1.0476191,0.16761911
556,"10/31/06 00:00:00",4,4,18,33,1.3200001,27,21,11,1.2857143,-0.034285784
557,"10/31/06 00:00:00",4,8,19,34,1.36,26,25,4,1.04,-0.32000005
558,"10/31/06 00:00:00",4,19,8,54,2.1600001,37,25,8,1.48,-0.68000007
559,"10/31/06 00:00:00",4,8,23,34,1.36,21,18,4,1.1666666,-0.19333339
560,"10/31/06 00:00:00",4,23,8,42,1.6799999,42,18,8,2.3333333,0.65333331
561,"10/31/06 00:00:00",4,5,23,14,0.56,15,16,3,0.9375,0.3775
562,"10/31/06 00:00:00",4,23,5,42,1.6799999,10,16,2,0.625,-1.0549999
563,"10/31/06 00:00:00",4,25,24,41,1.64,29,25,6,1.16,-0.48000002
564,"10/31/06 00:00:00",4,24,25,18,0.72000003,9,25,3,0.36000001,-0.36000001
565,"10/31/06 00:00:00",4,19,25,54,2.1600001,45,25,10,1.8,-0.36000013
566,"10/31/06 00:00:00",4,25,19,41,1.64,28,25,3,1.12,-0.51999998
567,"10/31/06 00:00:00",4,5,11,14,0.56,15,24,2,0.625,0.064999998
568,"10/31/06 00:00:00",4,11,5,34,1.36,23,24,6,0.95833331,-0.4016667
569,"10/31/06 00:00:00",4,23,11,42,1.6799999,36,21,7,1.7142857,0.034285784
570,"10/31/06 00:00:00",4,11,23,34,1.36,34,21,7,1.6190476,0.25904763
571,"10/31/06 00:00:00",4,21,24,38,1.52,38,16,10,2.375,0.85500002
572,"10/31/06 00:00:00",4,24,21,18,0.72000003,11,16,2,0.6875,-0.032500029
573,"10/31/06 00:00:00",4,19,5,54,2.1600001,52,25,7,2.0799999,-0.080000162
574,"10/31/06 00:00:00",4,5,19,14,0.56,11,25,2,0.44,-0.12
575,"10/31/06 00:00:00",4,21,23,38,1.52,31,25,4,1.24,-0.27999997
576,"10/31/06 00:00:00",4,23,21,42,1.6799999,34,25,6,1.36,-0.31999993
577,"10/31/06 00:00:00",4,8,25,34,1.36,32,25,7,1.28,-0.080000043
578,"10/31/06 00:00:00",4,25,8,41,1.64,21,25,4,0.83999997,-0.80000001
579,"10/31/06 00:00:00",4,11,23,34,1.36,21,17,11,1.2352901,-0.13
580,"10/31/06 00:00:00",4,23,11,42,1.6799999,42,17,9,2.4705882,0.79058826
581,"10/31/06 00:00:00",4,21,26,38,1.52,35,25,5,1.4,-0.12
582,"10/31/06 00:00:00",4,26,21,147,5.8800001,117,25,22,4.6799998,-1.2000003
583,"10/31/06 00:00:00",4,19,5,54,2.1600001,26,18,10,1.4444444,-0.71555567
584,"10/31/06 00:00:00",4,5,19,14,0.56,15,18,3,0.83333331,0.27333331
585,"10/31/06 00:00:00",4,8,24,34,1.36,26,25,7,1.04,-0.32000005
586,"10/31/06 00:00:00",4,24,8,18,0.72000003,18,25,5,0.72000003,0
587,"10/31/06 00:00:00",4,3,10,54,2.1600001,30,24,6,1.25,-0.91000009
588,"10/31/06 00:00:00",4,10,3,34,1.36,34,24,4,1.4166666,0.056666613
589,"10/31/06 00:00:00",4,21,11,38,1.52,29,25,7,1.16,-0.36000001
590,"10/31/06 00:00:00",4,11,21,34,1.36,17,25,4,0.68000001,-0.68000001
591,"10/31/06 00:00:00",4,25,23,41,1.64,19,25,4,0.75999999,-0.88
592,"10/31/06 00:00:00",4,23,25,42,1.6799999,39,25,6,1.5599999,-0.12
593,"10/31/06 00:00:00",4,19,26,54,2.1600001,54,24,8,2.25,0.089999914
594,"10/31/06 00:00:00",4,26,19,147,5.8800001,140,24,21,5.8333335,-0.046666622
595,"10/31/06 00:00:00",4,5,14,14,0.56,15,23,2,0.65217394,0.092173934
596,"10/31/06 00:00:00",4,14,5,22,0.88,13,23,6,0.56521738,-0.31478262
597,"07/29/06 00:00:00",3,28,3,35,1.4,32,25,5,1.28,-0.12
598,"07/29/06 00:00:00",3,3,28,54,2.1600001,39,25,14,1.5599999,-0.60000014
599,"07/29/06 00:00:00",3,3,6,54,2.1600001,40,19,8,2.1052632,-0.054736853
600,"07/29/06 00:00:00",3,6,3,33,1.3200001,34,19,12,1.7894737,0.4694736
601,"07/29/06 00:00:00",3,8,10,34,1.36,30,24,7,1.25,-0.11000001
602,"07/29/06 00:00:00",3,10,8,34,1.36,34,24,6,1.4166666,0.056666613
603,"07/29/06 00:00:00",3,28,8,35,1.4,23,25,4,0.92000002,-0.47999996
604,"07/29/06 00:00:00",3,8,28,34,1.36,28,25,5,1.12,-0.24000001
605,"07/29/06 00:00:00",3,3,6,54,2.1600001,35,25,7,1.4,-0.76000011
606,"07/29/06 00:00:00",3,6,3,33,1.3200001,33,25,4,1.3200001,0
607,"07/29/06 00:00:00",3,10,4,34,1.36,27,25,4,1.08,-0.27999997
608,"07/29/06 00:00:00",3,4,10,33,1.3200001,20,25,6,0.80000001,6.9199996
609,"07/29/06 00:00:00",3,6,23,33,1.3200001,30,25,3,1.2,-0.12
610,"07/29/06 00:00:00",3,23,6,42,1.6799999,21,25,5,0.83999997,-0.83999997
611,"07/29/06 00:00:00",3,10,23,34,1.36,21,25,3,0.83999997,-0.52000004
612,"07/29/06 00:00:00",3,23,10,42,1.6799999,27,25,4,1.08,-0.5999999
613,"07/29/06 00:00:00",3,6,10,33,1.3200001,31,25,6,1.24,-0.080000043
614,"07/29/06 00:00:00",3,10,6,34,1.36,28,25,4,1.12,-0.24000001
615,"07/29/06 00:00:00",3,14,19,22,0.88,15,25,4,0.60000002,-0.27999997
616,"07/29/06 00:00:00",3,19,14,54,2.1600001,23,25,6,0.92000002,-1.24
617,"07/29/06 00:00:00",3,5,21,14,0.56,14,25,5,0.56,0
618,"07/29/06 00:00:00",3,21,5,38,1.52,37,25,8,1.48,-0.039999962
619,"07/29/06 00:00:00",3,3,23,54,2.1600001,39,24,4,1.625,-0.53500009
620,"07/29/06 00:00:00",3,23,3,42,1.6799999,42,24,9,1.75,0.070000052
621,"07/29/06 00:00:00",3,28,21,35,1.4,19,25,5,0.75999999,-0.63999999
622,"07/29/06 00:00:00",3,21,28,38,1.52,19,25,4,0.75999999,-0.75999999
623,"07/29/06 00:00:00",3,14,19,22,0.88,17,25,3,0.68000001,-0.19999999
624,"07/29/06 00:00:00",3,19,14,54,2.1600001,34,25,7,1.36,-0.80000007
625,"07/29/06 00:00:00",3,10,23,34,1.36,34,20,8,1.7,0.34000003
626,"07/29/06 00:00:00",3,23,10,42,1.6799999,27,20,7,1.35,-0.32999992
627,"07/29/06 00:00:00",3,28,10,35,1.4,34,25,5,1.36,-0.039999962
628,"07/29/06 00:00:00",3,10,28,34,1.36,34,25,6,1.36,0
629,"07/29/06 00:00:00",3,21,10,38,1.52,30,25,6,1.2,-0.31999993
630,"07/29/06 00:00:00",3,10,21,34,1.36,25,25,4,1,-0.36000001
631,"07/29/06 00:00:00",3,19,8,54,2.1600001,37,25,8,1.48,-0.68000007
632,"07/29/06 00:00:00",3,8,19,34,1.36,32,25,5,1.28,-0.080000043
633,"07/29/06 00:00:00",3,3,23,54,2.1600001,54,20,16,2.7,0.53999996
634,"07/29/06 00:00:00",3,23,3,42,1.6799999,33,20,6,1.65,-0.029999971
635,"07/29/06 00:00:00",3,3,6,54,2.1600001,44,23,8,1.9130435,-0.24695659
636,"07/29/06 00:00:00",3,6,3,33,1.3200001,33,23,7,1.4347826,0.11478257
637,"07/29/06 00:00:00",3,21,19,38,1.52,34,25,4,1.36,-0.15999997
638,"07/29/06 00:00:00",3,19,21,54,2.1600001,52,25,9,2.0799999,-0.080000162
639,"11/11/06 00:00:00",4,3,21,54,2.1600001,18,14,4,1.2857143,-0.87428582
640,"11/11/06 00:00:00",4,21,3,38,1.52,38,14,10,2.7142856,1.1942856
641,"11/11/06 00:00:00",4,24,23,18,0.72000003,18,19,3,0.94736844,0.22736841
642,"11/11/06 00:00:00",4,23,24,42,1.6799999,26,19,5,1.3684211,-0.31157887
643,"11/11/06 00:00:00",4,18,5,22,0.88,17,18,4,0.94444442,0.064444423
644,"11/11/06 00:00:00",4,5,18,14,0.56,15,18,5,0.83333331,0.27333331
